
--- [START 2017-12-01 02:23:34] ----------------------------------------------------------------

** some experiment setting **
	SEED         = 123456
	PROJECT_PATH = ./project
	out_dir      = ../

** net setting **
<class 'net.inception_v3.Inception3'>


** dataset setting **
	len(train_dataset)  = 12118359
	len(valid_dataset)  = 252934
	len(train_loader)   = 94674
	len(valid_loadernum_iters)   = 1977
	batch_size  = 128
	iter_accum  = 4
	batch_size*iter_accum  = 512
	loading @ initial_checkpoint = ../checkpoint/best_train_model.pth
=> loaded checkpoint '../checkpoint/best_train_model.pth' (epoch: 2.996899977959062, iter: 75400.0, best_train_acc: 0.7026953125, best_valid_acc: 0.6677215189873418)** start training here! **
	optimizer=<torch.optim.sgd.SGD object at 0x7efe723dac50>
   rate   iter   epoch  | valid_loss/acc | train_loss/acc | batch_loss/acc | total time | avg iter time | i j |
----------------------------------------------------------------------------------------------------------------
0.0000   75.4 k   3.00  | 0.0000  0.0000 | 0.0000  0.0000 | 0.0000  0.0000 |     0 min |  0.00 s | 75400,0 
0.0001   76.2 k   3.03  | 1.5392  0.6633 | 1.3705  0.6919 | 1.2321  0.7109 |   105 min |  1.13 s | 76185,3140 
0.0001   76.2 k   3.03  | 1.5392  0.6633 | 1.3658  0.6934 | 1.0252  0.7812 |   106 min |  1.13 s | 76190,3160 
0.0001   76.2 k   3.03  | 1.5392  0.6633 | 1.3589  0.6954 | 1.3054  0.7031 |   106 min |  1.13 s | 76195,3180 
0.0001   76.2 k   3.03  | 1.5392  0.6633 | 1.3529  0.6966 | 1.2368  0.7656 |   107 min |  1.13 s | 76200,3200 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3158  0.6912 | 1.2161  0.6875 |   109 min |  1.13 s | 76205,3220 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.2923  0.7023 | 1.2630  0.7344 |   109 min |  1.13 s | 76210,3240 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.2974  0.7043 | 1.3007  0.7031 |   110 min |  1.13 s | 76215,3260 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.2918  0.7045 | 1.3514  0.7109 |   110 min |  1.13 s | 76220,3280 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3017  0.7039 | 1.1091  0.7344 |   111 min |  1.13 s | 76225,3300 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3103  0.7029 | 1.2290  0.7188 |   112 min |  1.13 s | 76230,3320 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3068  0.7030 | 1.2589  0.6953 |   112 min |  1.13 s | 76235,3340 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3103  0.7028 | 1.3460  0.6641 |   113 min |  1.13 s | 76240,3360 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3164  0.7013 | 1.8132  0.5625 |   114 min |  1.13 s | 76245,3380 
0.0001   76.2 k   3.03  | 1.5350  0.6642 | 1.3125  0.7032 | 1.5200  0.6641 |   114 min |  1.13 s | 76250,3400 
=> Best train model updated: iter 76250, train acc 0.703477
0.0001   76.3 k   3.03  | 1.5350  0.6642 | 1.4414  0.6916 | 1.4093  0.7188 |   115 min |  1.13 s | 76255,3420 
0.0001   76.3 k   3.03  | 1.5350  0.6642 | 1.4330  0.6885 | 1.3966  0.6875 |   116 min |  1.13 s | 76260,3440 
